"crossdefense_direction","crossdefense_helped","crossdefense_phase","crossdefense_defense","crossdefense_time","crossdefense_successfail","defense0Position","startDefense","allianceColor","defense5Position","matchNumber","defense1Position","withBall","defense4Position","defense3Position","scouterName","defense2Position","teamNumber","scouterNotes","Shoot_goal","Shoot_location","Shoot_timestamp","Shoot_phase","Shoot_goalHeight","Shoot_defender","Shoot_scoremiss","loadBall_location","loadBall_phase","loadBall_floorair","loadBall_successfail","dropball_location","dropball_fumbleeject","challenge_phase","challenge_successfail","Defend_goal","Defend_phase","Defend_blockscore","challenge_partOfBatter","Reach_phase","Reach_defense","climb_partOfBatter","climb_phase","climb_successfail"
"cross","false","teleop","3",3500,"success","SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!","Center","outerworks",1456889656000,"teleop","High","false","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","5",3400,"success","SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","3",3300,"success","SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!","Center","outerworks",1456889656000,"teleop","High","false","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","5",3900,"success","SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","2",4600,"success","SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!","Left","outerworks",1456889656000,"teleop","High","false","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","5",2400,"success","SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!",,,,,,,,"friendlycourtyard","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","5",3400,"fail","SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RoughTerrain","20","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","26","These are notes!",,,,,,,,,,,,,,"teleop","success",,,,"right",,,,,
"cross","false","teleop","3",3900,"success","SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!","Center","batter",1456889674000,"teleop","High","false","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","3",4900,"success","SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","3",3900,"success","SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!","Center","batter",1456889676000,"teleop","High","false","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","3",4800,"success","SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","4",4600,"fail","SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!","Center","courtyard",1456889676000,"teleop","High","false","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","3",4800,"success","SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,"friendlycourtyard","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","4",5200,"success","SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!","Center","outerworks",1456889676000,"teleop","High","false","score",,,,,,,,,,,,,,,,,
"back","false","teleop","3",4200,"success","SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","4",6400,"success","SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!","Center","outerworks",1456889676000,"teleop","High","false","score",,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RoughTerrain","blue","RockWall","26","LowBar","true","SallyPort","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,"teleop","fail",,,,,,,,,
"cross","false","teleop","5",3000,"success","SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!","Right","batter",1456889695000,"teleop","High","false","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","5",2600,"success","SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","3",3700,"success","SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,"enemycourtyard","fumble",,,,,,,,,,,
"back","false","teleop","3",4700,"success","SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,"friendlycourtyard","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","4",6000,"success","SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!","Center","courtyard",1456889697000,"teleop","High","false","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","5",2700,"success","SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","4",5700,"success","SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!","Center","outerworks",1456889697000,"teleop","High","true","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","5",2800,"success","SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!","Right","batter",1456889697000,"teleop","High","false","score",,,,,,,,,,,,,,,,,
"back","false","teleop","5",3200,"fail","SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","5",3900,"success","SpyBot","RockWall","blue","RoughTerrain","32","LowBar","true","Drawbridge","Moat","Sean","Portcullis","26","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","5",2600,"success","SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","","Right","outerworks",1456889741000,"teleop","High","false","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","5",4100,"success","SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","5",2900,"success","SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","","Right","outerworks",1456889742000,"teleop","High","false","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","5",3200,"success","SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","5",2600,"success","SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","","Right","batter",1456889742000,"teleop","High","false","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","5",3700,"success","SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,"neutralzone","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","5",3200,"success","SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","","Right","outerworks",1456889742000,"teleop","High","false","miss",,,,,,,,,,,,,,,,,
"back","false","teleop","5",3500,"success","SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,"friendlycourtyard","teleop","floor","success",,,,,,,,,,,,,
"cross","false","teleop","5",2300,"success","SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","RockWall","blue","RockWall","45","LowBar","true","Drawbridge","Moat","Sean","Portcullis","27","",,,,,,,,,,,,,,"teleop","fail",,,,,,,,,
,,,,,,"SpyBot","LowBar","blue","RockWall","104","LowBar","true","SallyPort","Moat","Sean","Portcullis","28","These are notes!",,,,,,,,,,,,,,,,"lowRight","teleop","score",,,,,,
,,,,,,"SpyBot","LowBar","blue","RockWall","104","LowBar","true","SallyPort","Moat","Sean","Portcullis","28","These are notes!",,,,,,,,,,,,,,,,"highLeft","teleop","score",,,,,,
,,,,,,"SpyBot","LowBar","blue","RockWall","104","LowBar","true","SallyPort","Moat","Sean","Portcullis","28","These are notes!",,,,,,,,,,,,,,,,"highLeft","teleop","score",,,,,,
,,,,,,"SpyBot","LowBar","blue","RockWall","104","LowBar","true","SallyPort","Moat","Sean","Portcullis","28","These are notes!",,,,,,,,,,,,,,,,"lowRight","teleop","score",,,,,,
,,,,,,"SpyBot","LowBar","blue","RoughTerrain","23","LowBar","true","SallyPort","Ramparts","Sean","Portcullis","28","",,,,,,,,,,,,,,,,,,,,"autonomous","LowBar",,,
"back","false","teleop","1",1700,"success","SpyBot","LowBar","blue","RoughTerrain","23","LowBar","true","SallyPort","Ramparts","Sean","Portcullis","28","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","LowBar","blue","RoughTerrain","23","LowBar","true","SallyPort","Ramparts","Sean","Portcullis","28","",,,,,,,,,,,,,,,,"highLeft","teleop","block",,,,,,
,,,,,,"SpyBot","LowBar","blue","RoughTerrain","23","LowBar","true","SallyPort","Ramparts","Sean","Portcullis","28","",,,,,,,,,,,,,,,,"highCenter","teleop","score",,,,,,
,,,,,,"SpyBot","LowBar","blue","RoughTerrain","23","LowBar","true","SallyPort","Ramparts","Sean","Portcullis","28","",,,,,,,,,,,,,,,,"highCenter","teleop","score",,,,,,
,,,,,,"SpyBot","LowBar","blue","RoughTerrain","23","LowBar","true","SallyPort","Ramparts","Sean","Portcullis","28","",,,,,,,,,,,,,,,,"lowRight","teleop","score",,,,,,
"cross","false","teleop","1",1300,"success","SpyBot","LowBar","blue","RoughTerrain","23","LowBar","true","SallyPort","Ramparts","Sean","Portcullis","28","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","LowBar","blue","RoughTerrain","85","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","28","",,,,,,,,,,,,,,,,"lowRight","teleop","score",,,,,,
,,,,,,"SpyBot","LowBar","blue","RoughTerrain","85","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","28","",,,,,,,,,,,,,,,,"highLeft","teleop","block",,,,,,
,,,,,,"SpyBot","LowBar","blue","RoughTerrain","85","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","28","",,,,,,,,,,,,,,,,"lowRight","teleop","score",,,,,,
,,,,,,"SpyBot","LowBar","blue","RoughTerrain","85","LowBar","true","Drawbridge","Ramparts","Sean","Cheval","28","",,,,,,,,,,,,,,,,"highCenter","teleop","block",,,,,,
"cross","false","teleop","1",1500,"fail","SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1500,"fail","SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",1700,"success","SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1100,"success","SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","3",3000,"success","SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","3",4700,"success","SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","3",4700,"success","SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","3",3600,"fail","SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","5",3400,"success","SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","5",3000,"success","SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","5",3400,"success","SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","5",4700,"success","SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"SpyBot","LowBar","blue","RockWall","46","LowBar","true","Drawbridge","Moat","Sean","Cheval","29","",,,,,,,,,,,,,,,,,,,,,,,"teleop","fail"
"cross","false","teleop","1",1700,"success","SpyBot","LowBar","blue","RockWall","135","LowBar","true","SallyPort","Ramparts","Sean","Cheval","3","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1400,"success","SpyBot","LowBar","blue","RockWall","135","LowBar","true","SallyPort","Ramparts","Sean","Cheval","3","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","1",1700,"success","SpyBot","LowBar","blue","RockWall","135","LowBar","true","SallyPort","Ramparts","Sean","Cheval","3","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","1",1500,"success","SpyBot","LowBar","blue","RockWall","135","LowBar","true","SallyPort","Ramparts","Sean","Cheval","3","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","3",2100,"success","SpyBot","LowBar","blue","RockWall","135","LowBar","true","SallyPort","Ramparts","Sean","Cheval","3","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","3",4000,"success","SpyBot","LowBar","blue","RockWall","135","LowBar","true","SallyPort","Ramparts","Sean","Cheval","3","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"cross","false","teleop","3",2800,"success","SpyBot","LowBar","blue","RockWall","135","LowBar","true","SallyPort","Ramparts","Sean","Cheval","3","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
"back","false","teleop","3",2400,"success","SpyBot","LowBar","blue","RockWall","135","LowBar","true","SallyPort","Ramparts","Sean","Cheval","3","These are notes!",,,,,,,,,,,,,,,,,,,,,,,,
